prod_id,country,list_price,prod_desc,prod_long_desc,theme_name,ages,piece_count,set_name,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
41154,US,69.99,blah,blahblah,Disney™,6-12,585,Cinderella's Dream Castle,3.0,4.3,Challenging,4.3,3.3
41153,US,49.99,blah,blahblah,Disney™,6-12,380,Ariel's Royal Celebration Boat,3.0,4.3,Average,4.3,3.3
41150,US,39.99,blah,blahblah,Disney™,6-12,307,Moana’s Ocean Voyage,3.0,4.7,Easy,4.7,4.7
41152,US,39.99,blah,blahblah,Disney™,6-12,322,Sleeping Beauty's Fairytale Castle,3.0,4.7,Easy,4.3,4.3
41146,US,39.99,blah,blahblah,Disney™,6-12,350,Cinderella's Enchanted Evening,4.0,4.3,Average,4.8,4.3
10744,US,34.99,blah,blahblah,Juniors,4-7,191,Thunder Hollow Crazy 8 Race,2.0,5.0,Average,5.0,4.5
41145,US,29.99,blah,blahblah,Disney™,5-12,222,Ariel and the Magical Spell,2.0,5.0,Average,5.0,4.5
10736,US,24.99,blah,blahblah,Juniors,4-7,94,Anna & Elsa's Frozen Playground,3.0,4.7,Average,4.7,4.7
10743,US,19.99,blah,blahblah,Juniors,4-7,116,Smokey's Garage,2.0,5.0,Easy,4.5,5.0
10742,US,19.99,blah,blahblah,Juniors,4-7,95,Willy's Butte Speed Training,2.0,2.5,Easy,3.0,3.0
41155,US,19.99,blah,blahblah,Disney™,5-12,125,Elsa's Market Adventure,,,nan,,
41151,US,14.99,blah,blahblah,Disney™,5-12,104,Mulan's Training Day,1.0,5.0,Average,5.0,5.0
10730,US,9.99,blah,blahblah,Juniors,4-7,47,Lightning McQueen Speed Launcher,8.0,3.9,Very Easy,4.0,3.9
10733,US,9.99,blah,blahblah,Juniors,4-7,62,Mater's Junkyard,3.0,4.3,Easy,4.7,5.0
40307,US,9.99,blah,blahblah,Disney™,6+,115,Castle Interior Kit,1.0,4.0,Easy,5.0,4.0
40388,US,9.99,blah,blahblah,Disney™,6+,80,Mini-Doll Dress-Up Kit,1.0,5.0,Easy,5.0,5.0
10732,US,9.99,blah,blahblah,Juniors,4-7,75,Guido and Luigi's Pit Stop,1.0,5.0,nan,5.0,5.0
10731,US,9.99,blah,blahblah,Juniors,4-7,59,Cruz Ramirez Race Simulator,3.0,4.3,Easy,5.0,4.3
41066,US,29.99,blah,blahblah,Disney™,5-12,174,Anna & Kristoff’s Sleigh Adventure,11.0,4.3,Easy,4.0,3.8
41149,US,24.99,blah,blahblah,Disney™,5-12,205,Moana’s Island Adventure,2.0,5.0,Challenging,4.5,4.5
41142,US,19.99,blah,blahblah,Disney™,5-12,186,Palace Pets Royal Castle,1.0,5.0,Very Easy,5.0,5.0
41147,US,19.99,blah,blahblah,Disney™,5-12,153,Anna's Snow Adventure,2.0,5.0,Easy,5.0,5.0
41144,US,9.99,blah,blahblah,Disney™,5-12,75,Petite's Royal Stable,,,nan,,
41143,US,5.99,blah,blahblah,Disney™,5-12,61,Berry's Kitchen,,,nan,,
10880,US,29.99,blah,blahblah,DUPLO®,2-5,22,T. rex Tower,,,nan,,
10879,US,19.99,blah,blahblah,DUPLO®,2-5,24,Gentle Giants Petting Zoo,1.0,,nan,5.0,
10508,US,109.99,blah,blahblah,DUPLO®,2-5,134,Deluxe Train Set,22.0,4.6,Average,4.1,3.7
10805,US,99.99,blah,blahblah,DUPLO®,2-5,163,Around the World,8.0,4.9,Easy,5.0,4.8
10840,US,79.99,blah,blahblah,DUPLO®,2-5,106,Big Fair,1.0,4.0,Easy,5.0,4.0
10869,US,59.99,blah,blahblah,DUPLO®,2-5,104,Farm Adventures,,,nan,,
10836,US,59.99,blah,blahblah,DUPLO®,2-5,98,Town Square,,,nan,,
10813,US,49.99,blah,blahblah,DUPLO®,2-5,67,Big Construction Site,1.0,5.0,Average,5.0,5.0
10864,US,49.99,blah,blahblah,DUPLO®,2-5,71,Large Playground Brick Box,,,nan,,
10507,US,44.99,blah,blahblah,DUPLO®,2-5,52,My First Train Set,11.0,4.9,Easy,4.7,4.4
10835,US,39.99,blah,blahblah,DUPLO®,2-5,69,Family House,,,nan,,
10844,US,39.99,blah,blahblah,DUPLO®,2-5,70,Minnie Mouse Bow-tique,,,nan,,
10841,US,39.99,blah,blahblah,DUPLO®,2-5,61,Fun Family Fair,,,nan,,
10846,US,39.99,blah,blahblah,DUPLO®,2-5,28,Flo's Café,3.0,5.0,Easy,5.0,4.5
10827,US,34.99,blah,blahblah,DUPLO®,2-5,48,Mickey & Friends Beach House,3.0,5.0,Very Easy,5.0,5.0
10834,US,29.99,blah,blahblah,DUPLO®,2-5,57,Pizzeria,2.0,5.0,Average,5.0,5.0
10823,US,29.99,blah,blahblah,DUPLO®,2-5,28,Batwing Adventure,3.0,4.3,Average,4.3,3.3
10857,US,29.99,blah,blahblah,DUPLO®,2-5,31,Piston Cup Race,1.0,5.0,Easy,5.0,4.0
10837,US,29.99,blah,blahblah,DUPLO®,2-5,45,Santa's Winter Holiday,5.0,4.5,Easy,4.2,3.8
10876,US,29.99,blah,blahblah,DUPLO®,2-5,38,Spider-Man & Hulk Adventures,,,nan,,
10863,US,29.99,blah,blahblah,DUPLO®,1½-3,34,My First Animal Brick Box,,,nan,,
10878,US,29.99,blah,blahblah,DUPLO®,2-5,37,Rapunzel´s Tower,1.0,5.0,Very Easy,5.0,5.0
10868,US,29.99,blah,blahblah,DUPLO®,2-5,59,Farm Pony Stable,,,nan,,
10865,US,29.99,blah,blahblah,DUPLO®,1½-5,70,Fun Creations,,,nan,,
10572,US,29.99,blah,blahblah,DUPLO®,1½-5,65,LEGO® DUPLO® All-in-One-Box-of-Fun,4.0,4.8,Very Easy,5.0,4.0
10592,US,24.99,blah,blahblah,DUPLO®,2-5,26,Fire Truck,2.0,5.0,Very Easy,5.0,5.0
10597,US,24.99,blah,blahblah,DUPLO®,2-5,24,Mickey & Minnie Birthday Parade,4.0,5.0,Easy,4.8,4.7
10839,US,24.99,blah,blahblah,DUPLO®,2-5,32,Shooting Gallery,,,nan,,
10845,US,24.99,blah,blahblah,DUPLO®,1½-3,24,My First Carousel,6.0,2.2,Average,2.2,3.2
10871,US,24.99,blah,blahblah,DUPLO®,2-5,29,Airport,,,nan,,
10833,US,19.99,blah,blahblah,DUPLO®,2-5,39,Preschool,2.0,5.0,Average,5.0,5.0
10847,US,19.99,blah,blahblah,DUPLO®,1½-3,23,Number Train,5.0,5.0,Easy,5.0,4.8
10816,US,19.99,blah,blahblah,DUPLO®,1½-5,36,My First Cars and Trucks,6.0,4.8,Easy,5.0,4.7
10812,US,19.99,blah,blahblah,DUPLO®,2-5,26,Truck & Tracked Excavator,2.0,5.0,Average,5.0,5.0
10856,US,19.99,blah,blahblah,DUPLO®,2-5,23,Mater´s Shed,1.0,5.0,Easy,5.0,5.0
10867,US,19.99,blah,blahblah,DUPLO®,2-5,26,Farmers' Market,,,nan,,
10877,US,19.99,blah,blahblah,DUPLO®,2-5,19,Belle´s Tea Party,1.0,3.0,nan,4.0,4.0
10861,US,19.99,blah,blahblah,DUPLO®,1½-3,28,My First Emotions,,,nan,,
10843,US,14.99,blah,blahblah,DUPLO®,2-5,15,Mickey Racer,,,nan,,
10832,US,14.99,blah,blahblah,DUPLO®,2-5,19,Birthday Picnic,,,nan,,
10809,US,14.99,blah,blahblah,DUPLO®,2-5,15,Police Patrol,1.0,3.0,Easy,4.0,3.0
10862,US,14.99,blah,blahblah,DUPLO®,1½-3,41,My First Celebration,,,nan,,
2304,US,14.99,blah,blahblah,DUPLO®,1½-5,1,LEGO® DUPLO® Green Baseplate,15.0,4.4,Easy,4.0,3.3
10838,US,9.99,blah,blahblah,DUPLO®,2-5,15,Family Pets,2.0,5.0,Very Easy,5.0,5.0
10870,US,9.99,blah,blahblah,DUPLO®,2-5,16,Farm Animals,,,nan,,
10858,US,9.99,blah,blahblah,DUPLO®,1½-3,18,My First Puzzle Pets,,,nan,,
10851,US,4.99,blah,blahblah,DUPLO®,1½-3,6,My First Bus,,,nan,,
10859,US,4.99,blah,blahblah,DUPLO®,1½-3,6,My First Ladybug,,,nan,,
10860,US,4.99,blah,blahblah,DUPLO®,1½-3,6,My First Race Car,,,nan,,
10608,US,29.99,blah,blahblah,DUPLO®,2-5,28,Spider-Man Spider Truck Adventure,1.0,5.0,Average,5.0,5.0
10607,US,14.99,blah,blahblah,DUPLO®,2-5,13,Spider-Man Web-Bike Workshop,3.0,3.0,Easy,3.7,2.5
10820,US,59.99,blah,blahblah,DUPLO®,2-5,110,LEGO® DUPLO® Creative Building Basket,2.0,3.0,Very Easy,3.5,4.0
10804,US,49.99,blah,blahblah,DUPLO®,2-5,86,Jungle,2.0,4.5,Easy,4.5,4.0
10855,US,34.99,blah,blahblah,DUPLO®,2-5,56,Cinderella´s Magical Castle,,,nan,,
10606,US,29.99,blah,blahblah,DUPLO®,2-5,39,Doc McStuffins™ Backyard Clinic,,,nan,,
10822,US,29.99,blah,blahblah,DUPLO®,2-5,30,Sofia the First Magical Carriage,2.0,5.0,Very Easy,5.0,4.5
10817,US,29.99,blah,blahblah,DUPLO®,1½-5,70,LEGO® DUPLO® Creative Chest,,,nan,,
10828,US,24.99,blah,blahblah,DUPLO®,2-5,30,Doc McStuffins´ Pet Vet Care,,,nan,,
10590,US,19.99,blah,blahblah,DUPLO®,2-5,29,Airport,3.0,5.0,Easy,5.0,4.7
10616,US,19.99,blah,blahblah,DUPLO®,1½-5,25,My First Playhouse,3.0,4.7,Easy,5.0,4.7
10818,US,19.99,blah,blahblah,DUPLO®,1½-5,29,My First Truck,,,nan,,
10615,US,14.99,blah,blahblah,DUPLO®,1½-5,12,My First Tractor,3.0,5.0,Very Easy,5.0,4.7
10801,US,9.99,blah,blahblah,DUPLO®,2-5,13,Baby Animals,4.0,4.3,Easy,5.0,4.3
10808,US,9.99,blah,blahblah,DUPLO®,2-5,13,Little Plane,1.0,5.0,Very Easy,5.0,5.0
10831,US,9.99,blah,blahblah,DUPLO®,1½-5,19,My First Caterpillar,,,nan,,
10849,US,4.99,blah,blahblah,DUPLO®,1½-3,10,My First Plane,,,nan,,
10852,US,4.99,blah,blahblah,DUPLO®,1½-3,7,My First Bird,2.0,4.5,Very Easy,5.0,5.0
10850,US,4.99,blah,blahblah,DUPLO®,1½-3,8,My First Cakes,2.0,4.5,Easy,5.0,5.0
41188,US,69.99,blah,blahblah,Elves,8-12,695,Breakout from the Goblin King's Fortress,1.0,,nan,5.0,
41194,US,59.99,blah,blahblah,Elves,9-12,646,Noctura's Tower & the Earth Fox Rescue,2.0,5.0,nan,4.5,3.0
41187,US,49.99,blah,blahblah,Elves,8-12,460,Rosalyn's Healing Hideout,6.0,4.5,Average,4.3,4.2
41193,US,39.99,blah,blahblah,Elves,8-12,451,Aira & the Song of the Wind Dragon,2.0,4.5,Average,5.0,4.5
41183,US,29.99,blah,blahblah,Elves,8-12,339,The Goblin King's Evil Dragon,8.0,4.3,Average,4.3,4.4
41192,US,29.99,blah,blahblah,Elves,8-12,360,Azari & the Fire Lion Capture,2.0,4.0,Average,4.0,3.5
41191,US,19.99,blah,blahblah,Elves,7-12,205,Naida & the Water Turtle Ambush,2.0,5.0,Average,5.0,5.0
41186,US,19.99,blah,blahblah,Elves,7-12,145,Azari & the Goblin Forest Escape,2.0,5.0,Average,5.0,3.5
41190,US,14.99,blah,blahblah,Elves,7-12,149,Emily Jones & the Eagle Getaway,2.0,5.0,Easy,5.0,5.0
41185,US,59.99,blah,blahblah,Elves,7-12,637,Magic Rescue from the Goblin Village,3.0,5.0,Average,5.0,4.5
41181,US,9.99,blah,blahblah,Elves,7-12,67,Naida's Gondola & the Goblin Thief,3.0,5.0,Easy,5.0,5.0
41182,US,19.99,blah,blahblah,Elves,7-12,226,The Capture of Sophie Jones,4.0,5.0,Average,4.5,5.0
41318,US,99.99,blah,blahblah,Friends,7-12,871,Heartlake Hospital,4.0,5.0,Average,4.8,4.0
41314,US,69.99,blah,blahblah,Friends,6-12,622,Stephanie's House,8.0,4.6,Average,4.1,3.3
41317,US,69.99,blah,blahblah,Friends,7-12,603,Sunshine Catamaran,2.0,5.0,Challenging,4.5,5.0
41340,US,69.99,blah,blahblah,Friends,6-12,722,Friendship House,7.0,4.6,Average,4.1,4.0
41324,US,59.99,blah,blahblah,Friends,8-12,585,Snow Resort Ski Lift,3.0,3.3,Average,3.7,3.7
41339,US,54.99,blah,blahblah,Friends,7-12,488,Mia's Camper Van,,,nan,,
41313,US,49.99,blah,blahblah,Friends,6-12,589,Heartlake Summer Pool,6.0,4.8,Easy,4.5,4.0
41338,US,44.99,blah,blahblah,Friends,6-12,460,Stephanie's Sports Arena,1.0,4.0,Average,4.0,1.0
41320,US,39.99,blah,blahblah,Friends,6-12,370,Heartlake Frozen Yogurt Shop,,,nan,,
41323,US,39.99,blah,blahblah,Friends,7-12,402,Snow Resort Chalet,4.0,5.0,Average,5.0,4.5
41325,US,39.99,blah,blahblah,Friends,6-12,326,Heartlake City Playground,3.0,4.0,Challenging,3.7,3.0
41336,US,32.99,blah,blahblah,Friends,6-12,378,Emma's Art Café,3.0,4.7,Average,2.7,3.3
41335,US,29.99,blah,blahblah,Friends,6-12,351,Mia's Tree House,2.0,5.0,Challenging,5.0,5.0
41322,US,29.99,blah,blahblah,Friends,6-12,307,Snow Resort Ice Rink,2.0,5.0,Average,4.5,4.5
41316,US,29.99,blah,blahblah,Friends,6-12,309,Andrea's Speedboat Transporter,1.0,5.0,Easy,5.0,5.0
41311,US,29.99,blah,blahblah,Friends,6-12,289,Heartlake Pizzeria,7.0,3.8,Easy,4.1,3.7
41319,US,24.99,blah,blahblah,Friends,6-12,246,Snow Resort Hot Chocolate Van,3.0,5.0,Easy,4.0,4.0
41334,US,24.99,blah,blahblah,Friends,6-12,229,Andrea's Park Performance,1.0,5.0,Average,5.0,5.0
41333,US,19.99,blah,blahblah,Friends,6-12,223,Olivia's Mission Vehicle,1.0,5.0,nan,5.0,5.0
41332,US,19.99,blah,blahblah,Friends,6-12,210,Emma's Art Stand,,,nan,,
10749,US,19.99,blah,blahblah,Juniors,4-7,115,Mia's Organic Food Market,,,nan,,
41315,US,19.99,blah,blahblah,Friends,6-12,186,Heartlake Surf Shop,4.0,5.0,Easy,4.5,4.8
41330,US,14.99,blah,blahblah,Friends,6-12,119,Stephanie's Soccer Practice,,,nan,,
41329,US,14.99,blah,blahblah,Friends,6-12,163,Olivia's Deluxe Bedroom,1.0,5.0,Easy,4.0,2.0
10748,US,9.99,blah,blahblah,Juniors,4-7,67,Emma's Pet Party,2.0,5.0,Very Easy,5.0,4.0
41328,US,9.99,blah,blahblah,Friends,6-12,95,Stephanie's Bedroom,2.0,4.5,Easy,5.0,5.0
41327,US,9.99,blah,blahblah,Friends,6-12,86,Mia's Bedroom,3.0,2.3,Average,3.0,2.7
40171,US,12.99,blah,blahblah,Friends,6+,249,LEGO® Friends Buildable Hedgehog Storage,2.0,5.0,Average,5.0,5.0
41124,US,29.99,blah,blahblah,Friends,6-12,286,Heartlake Puppy Daycare,5.0,5.0,Average,5.0,5.0
41132,US,29.99,blah,blahblah,Friends,6-12,176,Heartlake Party Shop,5.0,2.8,Easy,2.8,1.8
41128,US,19.99,blah,blahblah,Friends,6-12,195,Amusement Park Space Ride,8.0,4.3,Average,4.5,4.5
41303,US,4.99,blah,blahblah,Friends,5-12,62,Puppy Playground,1.0,5.0,nan,5.0,5.0
41130,US,99.99,blah,blahblah,Friends,8-12,1124,Amusement Park Roller Coaster,17.0,4.8,Average,4.8,4.5
41134,US,79.99,blah,blahblah,Friends,7-12,774,Heartlake Performance School,5.0,3.8,Easy,2.8,2.4
41126,US,59.99,blah,blahblah,Friends,6-12,575,Heartlake Riding Club,5.0,5.0,Average,5.0,5.0
41312,US,39.99,blah,blahblah,Friends,6-12,328,Heartlake Sports Center,3.0,4.5,Average,4.7,4.5
41326,US,29.99,blah,blahblah,Friends,5-12,217,LEGO® Friends Advent Calendar,18.0,2.7,Easy,2.6,2.6
41300,US,19.99,blah,blahblah,Friends,5-12,185,Puppy Championship,,,nan,,
41310,US,19.99,blah,blahblah,Friends,6-12,185,Heartlake Gift Delivery,1.0,4.0,Easy,4.0,5.0
41301,US,14.99,blah,blahblah,Friends,5-12,145,Puppy Parade,1.0,4.0,nan,4.0,4.0
41127,US,14.99,blah,blahblah,Friends,6-12,174,Amusement Park Arcade,6.0,3.8,Average,4.3,4.0
41306,US,9.99,blah,blahblah,Friends,5-12,79,Mia's Beach Scooter,1.0,3.0,Easy,4.0,5.0
41309,US,9.99,blah,blahblah,Friends,5-12,86,Andrea's Musical Duet,,,nan,,
41123,US,9.99,blah,blahblah,Friends,5-12,77,Foal's Washing Station,2.0,4.5,Easy,5.0,4.5
41302,US,4.99,blah,blahblah,Friends,5-12,45,Puppy Pampering,1.0,5.0,Easy,5.0,5.0
75827,US,349.99,blah,blahblah,Ghostbusters™,16+,4634,Firehouse Headquarters,130.0,4.7,Challenging,4.8,4.7
75828,US,59.99,blah,blahblah,Ghostbusters™,8-14,556,Ecto-1 & 2,24.0,4.6,Average,4.8,4.3
21313,US,69.99,blah,blahblah,Ideas,12+,962,Ship in a Bottle,83.0,3.7,Average,4.5,4.2
21314,US,34.99,blah,blahblah,Ideas,10+,230,TRON: Legacy,30.0,4.1,Easy,4.4,3.7
21310,US,149.99,blah,blahblah,Ideas,12+,2049,Old Fishing Store,79.0,4.8,Average,5.0,4.7
21309,US,119.99,blah,blahblah,Ideas,14+,1969,LEGO® NASA Apollo Saturn V,367.0,4.6,Challenging,4.9,4.9
21308,US,49.99,blah,blahblah,Ideas,9+,496,Adventure Time™,23.0,3.6,Easy,3.3,2.7
21312,US,24.99,blah,blahblah,Ideas,10+,231,Women of NASA,33.0,4.4,Easy,4.6,4.5
21307,US,79.99,blah,blahblah,Ideas,12+,773,Caterham Seven 620R,51.0,3.3,Average,4.1,4.0
10758,US,49.99,blah,blahblah,Juniors,4-7,150,T. rex Breakout,,,nan,,
10761,US,29.99,blah,blahblah,Juniors,4-7,178,The Great Home Escape,,,nan,,
10757,US,24.99,blah,blahblah,Juniors,4-7,85,Raptor Rescue Truck,,,nan,,
10760,US,24.99,blah,blahblah,Juniors,4-7,149,Underminer Bank Heist,,,nan,,
10756,US,19.99,blah,blahblah,Juniors,4-7,84,Pteranodon Escape,,,nan,,
10759,US,19.99,blah,blahblah,Juniors,4-7,95,Elastigirl's Rooftop Pursuit,,,nan,,
10745,US,49.99,blah,blahblah,Juniors,5-8,266,Florida 500 Final Race,1.0,5.0,Challenging,5.0,5.0
10734,US,29.99,blah,blahblah,Juniors,4-7,175,Demolition Site,2.0,5.0,nan,5.0,4.0
10746,US,19.99,blah,blahblah,Juniors,4-7,100,Mia's Farm Suitcase,2.0,5.0,Easy,5.0,4.5
10754,US,19.99,blah,blahblah,Juniors,4-7,125,Spider-Man vs. Scorpion Street Showdown,1.0,5.0,nan,4.0,4.0
10739,US,19.99,blah,blahblah,Juniors,4-7,108,Shark Attack,2.0,4.5,Easy,4.5,4.0
10740,US,19.99,blah,blahblah,Juniors,4-7,110,Fire Patrol Suitcase,1.0,,Easy,4.0,
10755,US,19.99,blah,blahblah,Juniors,4-7,131,Zane's Ninja Boat Pursuit,,,nan,,
10738,US,14.99,blah,blahblah,Juniors,4-7,67,Snow White's Forest Cottage,2.0,5.0,Average,5.0,5.0
10737,US,14.99,blah,blahblah,Juniors,4-7,63,Batman™ vs. Mr. Freeze™,2.0,4.0,Easy,4.5,4.0
10747,US,29.99,blah,blahblah,Juniors,4-7,143,Andrea & Stephanie's Beach Holiday,1.0,5.0,Average,5.0,4.0
10687,US,29.99,blah,blahblah,Juniors,4-7,137,Spider-Man™ Hideout,5.0,4.4,Very Easy,4.2,3.8
10725,US,29.99,blah,blahblah,Juniors,4-7,172,Lost Temple,1.0,4.0,Very Easy,4.0,4.0
10735,US,19.99,blah,blahblah,Juniors,4-7,90,Police Truck Chase,3.0,5.0,Easy,5.0,4.7
10722,US,14.99,blah,blahblah,Juniors,4-7,92,Snake Showdown,,,nan,,
10726,US,12.99,blah,blahblah,Juniors,4-7,58,Stephanie's Horse Carriage,2.0,4.0,Very Easy,3.0,3.0
10723,US,14.99,blah,blahblah,Juniors,4-7,70,Ariel’s Dolphin Carriage,1.0,5.0,Easy,5.0,5.0
10720,US,9.99,blah,blahblah,Juniors,4-7,63,Police Helicopter Chase,,,nan,,
75930,US,129.99,blah,blahblah,Indoraptor Rampage at Lockwood Estate,8-12,1019,Indoraptor Rampage at Lockwood Estate,2.0,5.0,Easy,5.0,4.0
75929,US,79.99,blah,blahblah,Carnotaurus Gyrosphere Escape,7-12,577,Carnotaurus Gyrosphere Escape,1.0,,nan,5.0,
75933,US,69.99,blah,blahblah,T. rex Transport,7-12,609,T. rex Transport,,,nan,,
75932,US,39.99,blah,blahblah,Jurassic Park Velociraptor Chase,6-12,360,Jurassic Park Velociraptor Chase,4.0,4.8,Average,5.0,4.3
75931,US,39.99,blah,blahblah,Dilophosaurus Outpost Attack,7-12,289,Dilophosaurus Outpost Attack,1.0,3.0,Easy,4.0,3.0
75928,US,39.99,blah,blahblah,Blue's Helicopter Pursuit,7-12,397,Blue's Helicopter Pursuit,,,nan,,
75927,US,29.99,blah,blahblah,Stygimoloch Breakout,6-12,222,Stygimoloch Breakout,2.0,4.5,Average,5.0,4.5
75926,US,19.99,blah,blahblah,Pteranodon Chase,6-12,126,Pteranodon Chase,1.0,3.0,Easy,4.0,2.0
76105,US,119.99,blah,blahblah,Marvel Super Heroes,14+,1363,The Hulkbuster: Ultron Edition,52.0,3.2,Average,3.8,4.0
76108,US,99.99,blah,blahblah,Marvel Super Heroes,8-14,1004,Sanctum Sanctorum Showdown,7.0,4.8,Average,5.0,4.8
76107,US,69.99,blah,blahblah,Marvel Super Heroes,8-14,674,Thanos: Ultimate Battle,17.0,4.9,Average,4.7,4.2
76103,US,39.99,blah,blahblah,Marvel Super Heroes,7-14,416,Corvus Glaive Thresher Attack,3.0,3.7,Average,4.0,3.7
76104,US,29.99,blah,blahblah,Marvel Super Heroes,7-14,375,The Hulkbuster Smash-Up,13.0,4.7,Easy,4.8,4.7
76102,US,19.99,blah,blahblah,Marvel Super Heroes,6-12,223,Thor's Weapon Quest,10.0,4.4,Easy,4.4,4.9
76101,US,14.99,blah,blahblah,Marvel Super Heroes,6-12,124,Outrider Dropship Attack,13.0,4.2,Easy,4.8,4.8
76088,US,59.99,blah,blahblah,Marvel Super Heroes,7-14,492,Thor vs. Hulk: Arena Clash,6.0,4.7,Average,4.3,4.0
76078,US,59.99,blah,blahblah,Marvel Super Heroes,7-14,375,Hulk vs. Red Hulk,7.0,4.1,Easy,3.7,2.3
76084,US,49.99,blah,blahblah,Marvel Super Heroes,7-14,400,The Ultimate Battle for Asgard,6.0,4.8,Easy,4.3,4.5
76083,US,39.99,blah,blahblah,Marvel Super Heroes,7-14,375,Beware the Vulture,23.0,4.4,Average,4.6,3.9
76100,US,29.99,blah,blahblah,Marvel Super Heroes,7-14,358,Royal Talon Fighter Attack,7.0,4.7,Average,4.7,4.8
76077,US,29.99,blah,blahblah,Marvel Super Heroes,7-14,377,Iron Man: Detroit Steel Strikes,10.0,4.8,Easy,4.6,4.3
76099,US,19.99,blah,blahblah,Marvel Super Heroes,6-12,229,Rhino Face-Off by the Mine,6.0,4.4,Easy,4.7,5.0
76082,US,19.99,blah,blahblah,Marvel Super Heroes,6-12,185,ATM Heist Battle,9.0,3.9,Easy,3.9,4.2
76076,US,19.99,blah,blahblah,Marvel Super Heroes,6-12,160,Captain America Jet Pursuit,10.0,3.9,Easy,3.7,3.9
76091,US,9.99,blah,blahblah,Marvel Super Heroes,5-12,79,Mighty Micros: Thor vs. Loki,2.0,3.5,Easy,3.5,3.0
76090,US,9.99,blah,blahblah,Marvel Super Heroes,5-12,86,Mighty Micros: Star-Lord vs. Nebula,,,nan,,
76089,US,9.99,blah,blahblah,Marvel Super Heroes,5-12,89,Mighty Micros: Scarlet Spider vs. Sandman,,,nan,,
76071,US,9.99,blah,blahblah,Marvel Super Heroes,5-12,79,Mighty Micros: Spider-Man vs. Scorpion,1.0,5.0,Very Easy,4.0,5.0
76080,US,29.99,blah,blahblah,Marvel Super Heroes,7-14,323,Ayesha's Revenge,12.0,4.3,Average,4.8,4.3
76067,US,29.99,blah,blahblah,Marvel Super Heroes,6-12,330,Tanker Truck Takedown,14.0,4.7,Easy,4.8,4.6
76060,US,29.99,blah,blahblah,Marvel Super Heroes,7-14,358,Doctor Strange's Sanctum Sanctorum,15.0,3.8,Average,4.5,4.5
76079,US,19.99,blah,blahblah,Marvel Super Heroes,6-12,197,Ravager Attack,9.0,4.3,Easy,4.4,4.8
76029,US,12.99,blah,blahblah,Marvel Super Heroes,6-12,92,Iron Man vs. Ultron,25.0,4.2,Very Easy,4.5,4.4
76072,US,9.99,blah,blahblah,Marvel Super Heroes,5-12,94,Mighty Micros: Iron Man vs. Thanos,10.0,4.4,Very Easy,4.4,4.6
76073,US,9.99,blah,blahblah,Marvel Super Heroes,5-12,85,Mighty Micros: Wolverine vs. Magneto,4.0,4.3,Easy,4.0,4.5
31313,US,349.99,blah,blahblah,MINDSTORMS®,10+,601,LEGO® MINDSTORMS® EV3,38.0,4.4,Challenging,4.3,3.7
45500,US,197.99,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Intelligent Brick,1.0,5.0,Average,4.0,3.0
45501,US,88.99,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Rechargeable DC Battery,6.0,4.0,Very Easy,4.3,3.0
45506,US,41.99,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Color Sensor,1.0,5.0,Very Easy,5.0,5.0
45505,US,31.99,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Gyro Sensor,,,nan,,
45509,US,31.99,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Infrared Sensor,,,nan,,
45508,US,31.99,blah,blahblah,MINDSTORMS®,10+,1,EV3 Infrared Beacon,3.0,5.0,Average,5.0,3.3
45517,US,29.99,blah,blahblah,MINDSTORMS®,8+,1,Transformer 10V DC,2.0,5.0,Very Easy,4.0,2.5
45502,US,26.99,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Large Servo Motor,2.0,5.0,nan,5.0,5.0
45503,US,21.99,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Medium Servo Motor,1.0,5.0,Easy,5.0,
45507,US,21.99,blah,blahblah,MINDSTORMS®,10-21,1,EV3 Touch Sensor,,,nan,,
45514,US,16.99,blah,blahblah,MINDSTORMS®,10-21,7,EV3 Cable Pack,,,nan,,
45504,US,31.99,blah,blahblah,MINDSTORMS®,10+,1,EV3 Ultrasonic Sensor,4.0,3.0,Challenging,3.5,4.0
21137,US,249.99,blah,blahblah,Minecraft™,12+,2863,The Mountain Cave,11.0,4.3,Challenging,4.5,4.2
21136,US,119.99,blah,blahblah,Minecraft™,8+,1122,The Ocean Monument,2.0,5.0,Easy,5.0,4.0
21134,US,69.99,blah,blahblah,Minecraft™,8+,729,The Waterfall Base,7.0,4.0,Average,4.1,3.7
21135,US,59.99,blah,blahblah,Minecraft™,8+,717,The Crafting Box 2.0,1.0,5.0,Challenging,5.0,5.0
21144,US,49.99,blah,blahblah,Minecraft™,8+,549,The Farm Cottage,4.0,4.7,Easy,4.8,4.3
21143,US,39.99,blah,blahblah,Minecraft™,8+,470,The Nether Portal,1.0,5.0,Average,5.0,5.0
21142,US,29.99,blah,blahblah,Minecraft™,8+,278,The Polar Igloo,,,nan,,
21130,US,29.99,blah,blahblah,Minecraft™,8+,387,The Nether Railway,6.0,4.2,Easy,4.7,4.2
